"","Year","Index","Q25","Q975","Stratum"
"3930",1995,0.408102246847557,0.0934206519094215,0.985355875195223,"41_-75"
"3931",1996,0.377421175733461,0.0921267175402392,0.982664773840827,"41_-75"
"3932",1997,0.356506919637165,0.0772610193200108,0.971604916715984,"41_-75"
"3933",1998,0.342293732641101,0.0679895260569541,0.923149358195378,"41_-75"
"3934",1999,0.356807171414599,0.0757967910254996,0.938234413795473,"41_-75"
"3935",2000,0.417503394048223,0.106350198742399,1.14333321813896,"41_-75"
"3936",2001,0.46258353004163,0.134982736808333,1.15940978546186,"41_-75"
"3937",2002,0.520050942631162,0.127133847960981,1.25854801445004,"41_-75"
"3938",2003,0.622783149784557,0.176794510623935,1.53187566226574,"41_-75"
"3939",2004,0.651201160815705,0.180128315194693,1.57129386049429,"41_-75"
"3940",2005,0.885975562204607,0.30863558807844,2.22128350128602,"41_-75"
"3941",2006,0.931878572099006,0.310164458801317,2.19476608042431,"41_-75"
"3942",2007,1.1693692414406,0.378446566508763,2.93470054051439,"41_-75"
"3943",2008,0.859619966490159,0.270647711704382,2.27714949770325,"41_-75"
"3944",2009,0.798489906368114,0.260340394548975,1.93191467814094,"41_-75"
"3945",2010,0.74391955530337,0.216160343741856,1.94730264206706,"41_-75"
"3946",2011,0.904612267815094,0.319377698681737,2.08714270342449,"41_-75"
"3947",2012,1.13965358096088,0.432555342569771,2.73520280962015,"41_-75"
"3948",2013,0.985736268193108,0.315602292930233,2.27116414466491,"41_-75"
"3949",2014,0.801575337227972,0.263140268462021,2.09827533591231,"41_-75"
"3950",2015,0.739108570782547,0.18575820317148,1.95990176557066,"41_-75"
"3951",2016,0.83215843648415,0.221258869910762,2.22613882799012,"41_-75"
"3952",2017,0.987964310628779,0.260725936089178,2.73058321304542,"41_-75"
"3953",1966,20.6488177999381,2.62648883900335,71.7379822462019,"42_-76"
"3954",1967,20.3059241238748,3.09895891306986,67.6093555844801,"42_-76"
"3955",1968,19.6309211014286,2.85156896309401,57.9542461807308,"42_-76"
"3956",1969,20.5242593397531,3.97693735632611,72.9807363975723,"42_-76"
"3957",1970,22.042636012612,4.18498840190158,66.6999478056022,"42_-76"
"3958",1971,24.0153071322804,5.86828923782043,64.570547441798,"42_-76"
"3959",1972,25.4464377840818,7.39232778939458,62.9097865703089,"42_-76"
"3960",1973,26.5277946113988,8.51187298486785,62.7472110149893,"42_-76"
"3961",1974,27.426767983618,10.0285138730249,60.3634505746317,"42_-76"
"3962",1975,26.5783339929349,10.3173294185788,61.1367908374999,"42_-76"
"3963",1976,31.968094235653,12.4566138001889,72.483301030077,"42_-76"
"3964",1977,38.8420427159712,15.6721859350737,88.0775393601692,"42_-76"
"3965",1978,35.2517377875776,13.7148432784439,79.0853031463032,"42_-76"
"3966",1979,37.5322507338934,16.343918604036,81.0139906329999,"42_-76"
"3967",1980,28.3032142289524,11.1813947737661,66.361183526297,"42_-76"
"3968",1981,27.6346298570732,10.139607271248,61.0148436418977,"42_-76"
"3969",1982,26.0886076135435,10.4589198707084,63.810496672568,"42_-76"
"3970",1983,22.5137414867309,8.61817111547013,51.5102039121632,"42_-76"
"3971",1984,23.6878534690396,9.2874553882564,52.4060375820683,"42_-76"
"3972",1985,21.5221381550028,9.73789957875101,42.4462407360188,"42_-76"
"3973",1986,21.0979209676171,8.16992342352692,38.3472206454621,"42_-76"
"3974",1987,23.7340844769459,10.6549304596059,49.9557946407276,"42_-76"
"3975",1988,28.4070783034961,14.328528154398,52.9178849282092,"42_-76"
"3976",1989,29.3259513488373,15.3788587977738,56.8238768185185,"42_-76"
"3977",1990,29.8608627036717,14.0685445066842,58.2732545561813,"42_-76"
"3978",1991,30.4038939028228,15.1432344118856,60.7221173021435,"42_-76"
"3979",1992,28.0526821808444,14.2638473906371,56.3913095091461,"42_-76"
"3980",1993,24.1768715397419,11.9850156971332,49.8705493820687,"42_-76"
"3981",1994,24.8236049534448,11.4490289206648,56.2803517053655,"42_-76"
"3982",1995,24.6433873556026,11.6810308776969,54.6498432994507,"42_-76"
"3983",1996,22.764826917509,10.7247683673811,47.2665773719506,"42_-76"
"3984",1997,19.9864507973172,9.45031135697968,42.8964981183783,"42_-76"
"3985",1998,15.01536681742,7.31246418445548,28.3458744855586,"42_-76"
"3986",1999,12.229347063467,6.06799401232052,23.4165227713156,"42_-76"
"3987",2000,11.064909065779,5.43315552053408,22.0053402443112,"42_-76"
"3988",2001,11.8726380684571,5.7289774111792,23.0646476670043,"42_-76"
"3989",2002,11.044741935779,4.65312215210521,20.4101927740873,"42_-76"
"3990",2003,10.4959907004057,4.93717083120855,21.0454125374005,"42_-76"
"3991",2004,10.6978987039063,5.19775858065808,22.0052267823946,"42_-76"
"3992",2005,10.7956428517573,5.5749248388978,19.8363994770843,"42_-76"
"3993",2006,11.853131524065,5.95875588293032,27.0449755946971,"42_-76"
"3994",2007,11.5093909885915,5.74429132411382,22.9029162214147,"42_-76"
"3995",2008,10.7078624565718,5.0629639071256,22.1162237712584,"42_-76"
"3996",2009,7.1702310299818,3.40676255078685,14.2107160489909,"42_-76"
"3997",2010,5.05274169375001,2.12997224292488,10.2098740714115,"42_-76"
"3998",2011,3.81679268895178,1.52878963203403,8.0438514361288,"42_-76"
"3999",2012,3.38107917956371,1.47428831485356,6.80141739666242,"42_-76"
"4000",2013,3.48987544523572,1.5135697370001,6.94070900809196,"42_-76"
"4001",2014,3.33821575574749,1.24124961205955,6.98284046634988,"42_-76"
"4002",2015,3.09837941278748,1.06793080002323,6.83362954359523,"42_-76"
"4003",2016,2.92904991552696,0.829640777484857,7.06828257011568,"42_-76"
"4004",2017,2.87534187355976,0.750970813790334,6.55035063616502,"42_-76"
"4005",1966,43.4196049998818,4.98758806721869,216.88220027478,"40_-79"
